player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000540,Dummy Player 540,LAC,1,0,home
8000541,Dummy Player 541,LAC,1,0,home
8000542,Dummy Player 542,LAC,2,0,home
8000543,Dummy Player 543,LAC,0,0,home
8000544,Dummy Player 544,LAC,0,1,home
8000545,Dummy Player 545,LAC,1,0,home
8000546,Dummy Player 546,LAC,0,0,home
8000547,Dummy Player 547,LAC,0,0,home
8000548,Dummy Player 548,LAC,0,0,home
8000549,Dummy Player 549,LAC,1,0,home
8000550,Dummy Player 550,LAC,0,0,home
8000551,Dummy Player 551,LAC,1,0,home
8000552,Dummy Player 552,LAC,0,0,home
8000553,Dummy Player 553,LAC,0,0,home
8000554,Dummy Player 554,LAC,1,0,home
8000555,Dummy Player 555,LAC,1,1,home
8000556,Dummy Player 556,LAC,0,0,home
8000557,Dummy Player 557,LAC,0,0,home
8000520,Dummy Player 520,DAL,1,1,home
8000521,Dummy Player 521,DAL,1,0,home
8000522,Dummy Player 522,DAL,0,0,home
8000523,Dummy Player 523,DAL,0,0,home
8000524,Dummy Player 524,DAL,1,0,home
8000525,Dummy Player 525,DAL,2,1,home
8000526,Dummy Player 526,DAL,0,0,home
8000527,Dummy Player 527,DAL,1,1,home
8000528,Dummy Player 528,DAL,1,0,home
8000529,Dummy Player 529,DAL,1,0,home
8000530,Dummy Player 530,DAL,0,0,home
8000531,Dummy Player 531,DAL,1,0,home
8000532,Dummy Player 532,DAL,0,0,home
8000533,Dummy Player 533,DAL,0,0,home
8000534,Dummy Player 534,DAL,0,0,home
8000535,Dummy Player 535,DAL,1,0,home
8000536,Dummy Player 536,DAL,2,0,home
8000537,Dummy Player 537,DAL,0,0,home
