player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000580,Dummy Player 580,SAS,0,0,home
8000581,Dummy Player 581,SAS,1,0,home
8000582,Dummy Player 582,SAS,0,1,home
8000583,Dummy Player 583,SAS,1,0,home
8000584,Dummy Player 584,SAS,1,0,home
8000585,Dummy Player 585,SAS,0,0,home
8000586,Dummy Player 586,SAS,0,0,home
8000587,Dummy Player 587,SAS,1,0,home
8000588,Dummy Player 588,SAS,0,0,home
8000589,Dummy Player 589,SAS,0,0,home
8000590,Dummy Player 590,SAS,1,0,home
8000591,Dummy Player 591,SAS,1,2,home
8000592,Dummy Player 592,SAS,0,0,home
8000593,Dummy Player 593,SAS,0,0,home
8000594,Dummy Player 594,SAS,0,0,home
8000595,Dummy Player 595,SAS,0,0,home
8000596,Dummy Player 596,SAS,0,0,home
8000597,Dummy Player 597,SAS,0,0,home
8000020,Dummy Player 20,SAC,0,0,home
8000021,Dummy Player 21,SAC,0,0,home
8000022,Dummy Player 22,SAC,1,1,home
8000023,Dummy Player 23,SAC,1,0,home
8000024,Dummy Player 24,SAC,0,0,home
8000025,Dummy Player 25,SAC,1,0,home
8000026,Dummy Player 26,SAC,1,1,home
8000027,Dummy Player 27,SAC,0,0,home
8000028,Dummy Player 28,SAC,1,0,home
8000029,Dummy Player 29,SAC,0,0,home
8000030,Dummy Player 30,SAC,0,0,home
8000031,Dummy Player 31,SAC,2,0,home
8000032,Dummy Player 32,SAC,1,1,home
8000033,Dummy Player 33,SAC,0,0,home
8000034,Dummy Player 34,SAC,0,0,home
8000035,Dummy Player 35,SAC,1,0,home
8000036,Dummy Player 36,SAC,0,2,home
8000037,Dummy Player 37,SAC,1,0,home
