player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000520,Dummy Player 520,DAL,0,0,home
8000521,Dummy Player 521,DAL,0,0,home
8000522,Dummy Player 522,DAL,0,0,home
8000523,Dummy Player 523,DAL,0,0,home
8000524,Dummy Player 524,DAL,0,0,home
8000525,Dummy Player 525,DAL,0,0,home
8000526,Dummy Player 526,DAL,1,0,home
8000527,Dummy Player 527,DAL,1,0,home
8000528,Dummy Player 528,DAL,1,0,home
8000529,Dummy Player 529,DAL,0,0,home
8000530,Dummy Player 530,DAL,0,1,home
8000531,Dummy Player 531,DAL,0,0,home
8000532,Dummy Player 532,DAL,0,0,home
8000533,Dummy Player 533,DAL,0,0,home
8000534,Dummy Player 534,DAL,1,0,home
8000535,Dummy Player 535,DAL,0,0,home
8000536,Dummy Player 536,DAL,1,0,home
8000537,Dummy Player 537,DAL,1,0,home
8000380,Dummy Player 380,IND,0,1,home
8000381,Dummy Player 381,IND,0,0,home
8000382,Dummy Player 382,IND,1,1,home
8000383,Dummy Player 383,IND,1,0,home
8000384,Dummy Player 384,IND,0,2,home
8000385,Dummy Player 385,IND,0,1,home
8000386,Dummy Player 386,IND,0,0,home
8000387,Dummy Player 387,IND,0,0,home
8000388,Dummy Player 388,IND,0,0,home
8000389,Dummy Player 389,IND,0,0,home
8000390,Dummy Player 390,IND,0,0,home
8000391,Dummy Player 391,IND,0,0,home
8000392,Dummy Player 392,IND,0,1,home
8000393,Dummy Player 393,IND,0,0,home
8000394,Dummy Player 394,IND,0,0,home
8000395,Dummy Player 395,IND,0,0,home
8000396,Dummy Player 396,IND,0,0,home
8000397,Dummy Player 397,IND,0,1,home
