player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000580,Dummy Player 580,SAS,0,2,home
8000581,Dummy Player 581,SAS,0,0,home
8000582,Dummy Player 582,SAS,1,0,home
8000583,Dummy Player 583,SAS,0,0,home
8000584,Dummy Player 584,SAS,0,1,home
8000585,Dummy Player 585,SAS,0,0,home
8000586,Dummy Player 586,SAS,0,0,home
8000587,Dummy Player 587,SAS,0,0,home
8000588,Dummy Player 588,SAS,0,0,home
8000589,Dummy Player 589,SAS,0,0,home
8000590,Dummy Player 590,SAS,0,0,home
8000591,Dummy Player 591,SAS,0,0,home
8000592,Dummy Player 592,SAS,1,2,home
8000593,Dummy Player 593,SAS,1,0,home
8000594,Dummy Player 594,SAS,0,2,home
8000595,Dummy Player 595,SAS,0,0,home
8000596,Dummy Player 596,SAS,0,2,home
8000597,Dummy Player 597,SAS,0,0,home
8000540,Dummy Player 540,LAC,2,0,home
8000541,Dummy Player 541,LAC,0,0,home
8000542,Dummy Player 542,LAC,0,0,home
8000543,Dummy Player 543,LAC,1,0,home
8000544,Dummy Player 544,LAC,0,0,home
8000545,Dummy Player 545,LAC,0,0,home
8000546,Dummy Player 546,LAC,0,0,home
8000547,Dummy Player 547,LAC,0,0,home
8000548,Dummy Player 548,LAC,0,0,home
8000549,Dummy Player 549,LAC,1,0,home
8000550,Dummy Player 550,LAC,0,0,home
8000551,Dummy Player 551,LAC,0,0,home
8000552,Dummy Player 552,LAC,0,0,home
8000553,Dummy Player 553,LAC,1,0,home
8000554,Dummy Player 554,LAC,0,0,home
8000555,Dummy Player 555,LAC,0,0,home
8000556,Dummy Player 556,LAC,0,0,home
8000557,Dummy Player 557,LAC,0,2,home
