player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000080,Dummy Player 80,HOU,0,0,home
8000081,Dummy Player 81,HOU,0,0,home
8000082,Dummy Player 82,HOU,1,0,home
8000083,Dummy Player 83,HOU,0,0,home
8000084,Dummy Player 84,HOU,0,0,home
8000085,Dummy Player 85,HOU,0,0,home
8000086,Dummy Player 86,HOU,0,1,home
8000087,Dummy Player 87,HOU,1,0,home
8000088,Dummy Player 88,HOU,1,0,home
8000089,Dummy Player 89,HOU,0,0,home
8000090,Dummy Player 90,HOU,0,0,home
8000091,Dummy Player 91,HOU,0,0,home
8000092,Dummy Player 92,HOU,1,0,home
8000093,Dummy Player 93,HOU,0,0,home
8000094,Dummy Player 94,HOU,0,0,home
8000095,Dummy Player 95,HOU,1,0,home
8000096,Dummy Player 96,HOU,0,0,home
8000097,Dummy Player 97,HOU,0,0,home
8000140,Dummy Player 140,MIA,0,0,home
8000141,Dummy Player 141,MIA,0,1,home
8000142,Dummy Player 142,MIA,0,1,home
8000143,Dummy Player 143,MIA,0,1,home
8000144,Dummy Player 144,MIA,0,0,home
8000145,Dummy Player 145,MIA,0,0,home
8000146,Dummy Player 146,MIA,0,0,home
8000147,Dummy Player 147,MIA,0,0,home
8000148,Dummy Player 148,MIA,0,0,home
8000149,Dummy Player 149,MIA,0,0,home
8000150,Dummy Player 150,MIA,0,0,home
8000151,Dummy Player 151,MIA,0,0,home
8000152,Dummy Player 152,MIA,0,0,home
8000153,Dummy Player 153,MIA,0,0,home
8000154,Dummy Player 154,MIA,0,2,home
8000155,Dummy Player 155,MIA,0,0,home
8000156,Dummy Player 156,MIA,0,0,home
8000157,Dummy Player 157,MIA,1,0,home
