player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000580,Dummy Player 580,SAS,0,1,home
8000581,Dummy Player 581,SAS,0,2,home
8000582,Dummy Player 582,SAS,0,2,home
8000583,Dummy Player 583,SAS,0,0,home
8000584,Dummy Player 584,SAS,0,0,home
8000585,Dummy Player 585,SAS,0,0,home
8000586,Dummy Player 586,SAS,0,1,home
8000587,Dummy Player 587,SAS,0,0,home
8000588,Dummy Player 588,SAS,1,0,home
8000589,Dummy Player 589,SAS,0,0,home
8000590,Dummy Player 590,SAS,0,0,home
8000591,Dummy Player 591,SAS,0,0,home
8000592,Dummy Player 592,SAS,0,0,home
8000593,Dummy Player 593,SAS,0,0,home
8000594,Dummy Player 594,SAS,0,1,home
8000595,Dummy Player 595,SAS,0,0,home
8000596,Dummy Player 596,SAS,1,0,home
8000597,Dummy Player 597,SAS,0,0,home
8000320,Dummy Player 320,CHI,0,0,home
8000321,Dummy Player 321,CHI,1,0,home
8000322,Dummy Player 322,CHI,0,0,home
8000323,Dummy Player 323,CHI,1,0,home
8000324,Dummy Player 324,CHI,0,0,home
8000325,Dummy Player 325,CHI,0,0,home
8000326,Dummy Player 326,CHI,1,2,home
8000327,Dummy Player 327,CHI,1,0,home
8000328,Dummy Player 328,CHI,0,1,home
8000329,Dummy Player 329,CHI,1,2,home
8000330,Dummy Player 330,CHI,0,0,home
8000331,Dummy Player 331,CHI,0,0,home
8000332,Dummy Player 332,CHI,0,0,home
8000333,Dummy Player 333,CHI,0,2,home
8000334,Dummy Player 334,CHI,0,0,home
8000335,Dummy Player 335,CHI,0,0,home
8000336,Dummy Player 336,CHI,0,0,home
8000337,Dummy Player 337,CHI,0,0,home
