player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000360,Dummy Player 360,BKN,0,0,home
8000361,Dummy Player 361,BKN,1,0,home
8000362,Dummy Player 362,BKN,0,0,home
8000363,Dummy Player 363,BKN,0,0,home
8000364,Dummy Player 364,BKN,1,0,home
8000365,Dummy Player 365,BKN,0,0,home
8000366,Dummy Player 366,BKN,1,0,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,0,home
8000369,Dummy Player 369,BKN,0,0,home
8000370,Dummy Player 370,BKN,0,2,home
8000371,Dummy Player 371,BKN,0,0,home
8000372,Dummy Player 372,BKN,0,0,home
8000373,Dummy Player 373,BKN,1,0,home
8000374,Dummy Player 374,BKN,0,0,home
8000375,Dummy Player 375,BKN,0,0,home
8000376,Dummy Player 376,BKN,2,0,home
8000377,Dummy Player 377,BKN,0,0,home
8000060,Dummy Player 60,BOS,0,0,home
8000061,Dummy Player 61,BOS,0,0,home
8000062,Dummy Player 62,BOS,1,0,home
8000063,Dummy Player 63,BOS,0,0,home
8000064,Dummy Player 64,BOS,2,0,home
8000065,Dummy Player 65,BOS,0,0,home
8000066,Dummy Player 66,BOS,1,1,home
8000067,Dummy Player 67,BOS,0,0,home
8000068,Dummy Player 68,BOS,0,0,home
8000069,Dummy Player 69,BOS,1,0,home
8000070,Dummy Player 70,BOS,1,0,home
8000071,Dummy Player 71,BOS,0,0,home
8000072,Dummy Player 72,BOS,0,0,home
8000073,Dummy Player 73,BOS,1,0,home
8000074,Dummy Player 74,BOS,0,0,home
8000075,Dummy Player 75,BOS,0,0,home
8000076,Dummy Player 76,BOS,0,2,home
8000077,Dummy Player 77,BOS,0,0,home
