player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000000,Dummy Player 0,TOR,1,0,home
8000001,Dummy Player 1,TOR,0,0,home
8000002,Dummy Player 2,TOR,0,0,home
8000003,Dummy Player 3,TOR,0,0,home
8000004,Dummy Player 4,TOR,0,0,home
8000005,Dummy Player 5,TOR,2,0,home
8000006,Dummy Player 6,TOR,2,0,home
8000007,Dummy Player 7,TOR,0,0,home
8000008,Dummy Player 8,TOR,1,0,home
8000009,Dummy Player 9,TOR,0,1,home
8000010,Dummy Player 10,TOR,0,0,home
8000011,Dummy Player 11,TOR,0,1,home
8000012,Dummy Player 12,TOR,2,0,home
8000013,Dummy Player 13,TOR,1,0,home
8000014,Dummy Player 14,TOR,0,1,home
8000015,Dummy Player 15,TOR,0,1,home
8000016,Dummy Player 16,TOR,1,0,home
8000017,Dummy Player 17,TOR,1,0,home
8000320,Dummy Player 320,CHI,0,0,home
8000321,Dummy Player 321,CHI,0,0,home
8000322,Dummy Player 322,CHI,0,2,home
8000323,Dummy Player 323,CHI,1,0,home
8000324,Dummy Player 324,CHI,0,1,home
8000325,Dummy Player 325,CHI,0,0,home
8000326,Dummy Player 326,CHI,0,0,home
8000327,Dummy Player 327,CHI,0,0,home
8000328,Dummy Player 328,CHI,1,0,home
8000329,Dummy Player 329,CHI,0,0,home
8000330,Dummy Player 330,CHI,0,0,home
8000331,Dummy Player 331,CHI,0,0,home
8000332,Dummy Player 332,CHI,0,0,home
8000333,Dummy Player 333,CHI,0,0,home
8000334,Dummy Player 334,CHI,0,0,home
8000335,Dummy Player 335,CHI,0,0,home
8000336,Dummy Player 336,CHI,1,0,home
8000337,Dummy Player 337,CHI,0,0,home
