player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000080,Dummy Player 80,HOU,1,0,home
8000081,Dummy Player 81,HOU,0,0,home
8000082,Dummy Player 82,HOU,0,0,home
8000083,Dummy Player 83,HOU,0,0,home
8000084,Dummy Player 84,HOU,1,1,home
8000085,Dummy Player 85,HOU,0,0,home
8000086,Dummy Player 86,HOU,0,0,home
8000087,Dummy Player 87,HOU,0,1,home
8000088,Dummy Player 88,HOU,1,0,home
8000089,Dummy Player 89,HOU,0,0,home
8000090,Dummy Player 90,HOU,2,0,home
8000091,Dummy Player 91,HOU,0,0,home
8000092,Dummy Player 92,HOU,0,0,home
8000093,Dummy Player 93,HOU,0,0,home
8000094,Dummy Player 94,HOU,0,0,home
8000095,Dummy Player 95,HOU,0,0,home
8000096,Dummy Player 96,HOU,0,0,home
8000097,Dummy Player 97,HOU,0,0,home
8000380,Dummy Player 380,IND,1,0,home
8000381,Dummy Player 381,IND,1,0,home
8000382,Dummy Player 382,IND,0,0,home
8000383,Dummy Player 383,IND,0,0,home
8000384,Dummy Player 384,IND,0,0,home
8000385,Dummy Player 385,IND,0,0,home
8000386,Dummy Player 386,IND,0,0,home
8000387,Dummy Player 387,IND,0,0,home
8000388,Dummy Player 388,IND,1,1,home
8000389,Dummy Player 389,IND,0,0,home
8000390,Dummy Player 390,IND,0,0,home
8000391,Dummy Player 391,IND,1,0,home
8000392,Dummy Player 392,IND,0,0,home
8000393,Dummy Player 393,IND,0,0,home
8000394,Dummy Player 394,IND,0,0,home
8000395,Dummy Player 395,IND,0,0,home
8000396,Dummy Player 396,IND,0,0,home
8000397,Dummy Player 397,IND,1,0,home
