player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000560,Dummy Player 560,ATL,0,2,home
8000561,Dummy Player 561,ATL,0,0,home
8000562,Dummy Player 562,ATL,0,2,home
8000563,Dummy Player 563,ATL,1,0,home
8000564,Dummy Player 564,ATL,1,0,home
8000565,Dummy Player 565,ATL,1,0,home
8000566,Dummy Player 566,ATL,0,2,home
8000567,Dummy Player 567,ATL,0,2,home
8000568,Dummy Player 568,ATL,0,0,home
8000569,Dummy Player 569,ATL,0,0,home
8000570,Dummy Player 570,ATL,0,0,home
8000571,Dummy Player 571,ATL,0,0,home
8000572,Dummy Player 572,ATL,0,0,home
8000573,Dummy Player 573,ATL,0,0,home
8000574,Dummy Player 574,ATL,0,0,home
8000575,Dummy Player 575,ATL,0,0,home
8000576,Dummy Player 576,ATL,1,1,home
8000577,Dummy Player 577,ATL,1,2,home
8000520,Dummy Player 520,DAL,0,0,home
8000521,Dummy Player 521,DAL,0,1,home
8000522,Dummy Player 522,DAL,0,0,home
8000523,Dummy Player 523,DAL,0,0,home
8000524,Dummy Player 524,DAL,1,0,home
8000525,Dummy Player 525,DAL,0,0,home
8000526,Dummy Player 526,DAL,0,2,home
8000527,Dummy Player 527,DAL,0,0,home
8000528,Dummy Player 528,DAL,1,0,home
8000529,Dummy Player 529,DAL,0,2,home
8000530,Dummy Player 530,DAL,0,0,home
8000531,Dummy Player 531,DAL,0,0,home
8000532,Dummy Player 532,DAL,1,0,home
8000533,Dummy Player 533,DAL,0,0,home
8000534,Dummy Player 534,DAL,0,2,home
8000535,Dummy Player 535,DAL,1,0,home
8000536,Dummy Player 536,DAL,0,0,home
8000537,Dummy Player 537,DAL,1,0,home
