player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000400,Dummy Player 400,OKC,0,0,home
8000401,Dummy Player 401,OKC,0,0,home
8000402,Dummy Player 402,OKC,1,0,home
8000403,Dummy Player 403,OKC,0,0,home
8000404,Dummy Player 404,OKC,0,0,home
8000405,Dummy Player 405,OKC,0,0,home
8000406,Dummy Player 406,OKC,1,1,home
8000407,Dummy Player 407,OKC,0,0,home
8000408,Dummy Player 408,OKC,0,0,home
8000409,Dummy Player 409,OKC,0,0,home
8000410,Dummy Player 410,OKC,0,0,home
8000411,Dummy Player 411,OKC,1,0,home
8000412,Dummy Player 412,OKC,0,0,home
8000413,Dummy Player 413,OKC,0,0,home
8000414,Dummy Player 414,OKC,0,0,home
8000415,Dummy Player 415,OKC,0,0,home
8000416,Dummy Player 416,OKC,0,0,home
8000417,Dummy Player 417,OKC,1,0,home
8000220,Dummy Player 220,MEM,0,1,home
8000221,Dummy Player 221,MEM,0,0,home
8000222,Dummy Player 222,MEM,1,1,home
8000223,Dummy Player 223,MEM,0,1,home
8000224,Dummy Player 224,MEM,0,0,home
8000225,Dummy Player 225,MEM,0,0,home
8000226,Dummy Player 226,MEM,0,0,home
8000227,Dummy Player 227,MEM,0,0,home
8000228,Dummy Player 228,MEM,0,0,home
8000229,Dummy Player 229,MEM,0,1,home
8000230,Dummy Player 230,MEM,0,0,home
8000231,Dummy Player 231,MEM,0,0,home
8000232,Dummy Player 232,MEM,0,0,home
8000233,Dummy Player 233,MEM,0,0,home
8000234,Dummy Player 234,MEM,1,1,home
8000235,Dummy Player 235,MEM,0,0,home
8000236,Dummy Player 236,MEM,0,0,home
8000237,Dummy Player 237,MEM,1,0,home
