player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000500,Dummy Player 500,GSW,0,0,home
8000501,Dummy Player 501,GSW,0,0,home
8000502,Dummy Player 502,GSW,0,0,home
8000503,Dummy Player 503,GSW,0,0,home
8000504,Dummy Player 504,GSW,0,0,home
8000505,Dummy Player 505,GSW,0,0,home
8000506,Dummy Player 506,GSW,0,0,home
8000507,Dummy Player 507,GSW,0,0,home
8000508,Dummy Player 508,GSW,1,1,home
8000509,Dummy Player 509,GSW,1,0,home
8000510,Dummy Player 510,GSW,1,0,home
8000511,Dummy Player 511,GSW,1,0,home
8000512,Dummy Player 512,GSW,2,0,home
8000513,Dummy Player 513,GSW,0,0,home
8000514,Dummy Player 514,GSW,0,0,home
8000515,Dummy Player 515,GSW,0,0,home
8000516,Dummy Player 516,GSW,1,0,home
8000517,Dummy Player 517,GSW,0,0,home
8000320,Dummy Player 320,CHI,0,0,home
8000321,Dummy Player 321,CHI,0,2,home
8000322,Dummy Player 322,CHI,1,0,home
8000323,Dummy Player 323,CHI,0,1,home
8000324,Dummy Player 324,CHI,1,0,home
8000325,Dummy Player 325,CHI,0,1,home
8000326,Dummy Player 326,CHI,0,0,home
8000327,Dummy Player 327,CHI,0,0,home
8000328,Dummy Player 328,CHI,0,1,home
8000329,Dummy Player 329,CHI,0,0,home
8000330,Dummy Player 330,CHI,1,1,home
8000331,Dummy Player 331,CHI,0,0,home
8000332,Dummy Player 332,CHI,0,0,home
8000333,Dummy Player 333,CHI,0,0,home
8000334,Dummy Player 334,CHI,0,1,home
8000335,Dummy Player 335,CHI,1,0,home
8000336,Dummy Player 336,CHI,0,0,home
8000337,Dummy Player 337,CHI,0,0,home
