player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000360,Dummy Player 360,BKN,0,0,home
8000361,Dummy Player 361,BKN,0,0,home
8000362,Dummy Player 362,BKN,1,2,home
8000363,Dummy Player 363,BKN,2,0,home
8000364,Dummy Player 364,BKN,0,0,home
8000365,Dummy Player 365,BKN,0,0,home
8000366,Dummy Player 366,BKN,0,0,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,2,home
8000369,Dummy Player 369,BKN,0,0,home
8000370,Dummy Player 370,BKN,0,0,home
8000371,Dummy Player 371,BKN,0,1,home
8000372,Dummy Player 372,BKN,0,0,home
8000373,Dummy Player 373,BKN,0,0,home
8000374,Dummy Player 374,BKN,1,0,home
8000375,Dummy Player 375,BKN,0,0,home
8000376,Dummy Player 376,BKN,1,0,home
8000377,Dummy Player 377,BKN,0,0,home
8000160,Dummy Player 160,PHI,0,0,home
8000161,Dummy Player 161,PHI,0,0,home
8000162,Dummy Player 162,PHI,0,0,home
8000163,Dummy Player 163,PHI,0,0,home
8000164,Dummy Player 164,PHI,1,0,home
8000165,Dummy Player 165,PHI,1,1,home
8000166,Dummy Player 166,PHI,0,0,home
8000167,Dummy Player 167,PHI,0,0,home
8000168,Dummy Player 168,PHI,0,0,home
8000169,Dummy Player 169,PHI,0,1,home
8000170,Dummy Player 170,PHI,0,0,home
8000171,Dummy Player 171,PHI,1,0,home
8000172,Dummy Player 172,PHI,1,1,home
8000173,Dummy Player 173,PHI,0,0,home
8000174,Dummy Player 174,PHI,1,2,home
8000175,Dummy Player 175,PHI,2,0,home
8000176,Dummy Player 176,PHI,0,0,home
8000177,Dummy Player 177,PHI,0,0,home
