player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000200,Dummy Player 200,MIL,0,0,home
8000201,Dummy Player 201,MIL,0,0,home
8000202,Dummy Player 202,MIL,0,0,home
8000203,Dummy Player 203,MIL,0,0,home
8000204,Dummy Player 204,MIL,1,1,home
8000205,Dummy Player 205,MIL,0,0,home
8000206,Dummy Player 206,MIL,0,0,home
8000207,Dummy Player 207,MIL,0,0,home
8000208,Dummy Player 208,MIL,0,0,home
8000209,Dummy Player 209,MIL,0,1,home
8000210,Dummy Player 210,MIL,1,0,home
8000211,Dummy Player 211,MIL,1,0,home
8000212,Dummy Player 212,MIL,1,0,home
8000213,Dummy Player 213,MIL,0,0,home
8000214,Dummy Player 214,MIL,1,0,home
8000215,Dummy Player 215,MIL,0,0,home
8000216,Dummy Player 216,MIL,0,0,home
8000217,Dummy Player 217,MIL,0,0,home
8000400,Dummy Player 400,OKC,1,0,home
8000401,Dummy Player 401,OKC,0,0,home
8000402,Dummy Player 402,OKC,0,0,home
8000403,Dummy Player 403,OKC,1,0,home
8000404,Dummy Player 404,OKC,1,0,home
8000405,Dummy Player 405,OKC,0,0,home
8000406,Dummy Player 406,OKC,1,0,home
8000407,Dummy Player 407,OKC,0,0,home
8000408,Dummy Player 408,OKC,0,0,home
8000409,Dummy Player 409,OKC,0,0,home
8000410,Dummy Player 410,OKC,0,0,home
8000411,Dummy Player 411,OKC,0,1,home
8000412,Dummy Player 412,OKC,0,0,home
8000413,Dummy Player 413,OKC,1,0,home
8000414,Dummy Player 414,OKC,0,0,home
8000415,Dummy Player 415,OKC,0,0,home
8000416,Dummy Player 416,OKC,0,0,home
8000417,Dummy Player 417,OKC,1,2,home
