player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000080,Dummy Player 80,HOU,0,0,home
8000081,Dummy Player 81,HOU,0,1,home
8000082,Dummy Player 82,HOU,0,0,home
8000083,Dummy Player 83,HOU,0,1,home
8000084,Dummy Player 84,HOU,0,0,home
8000085,Dummy Player 85,HOU,0,0,home
8000086,Dummy Player 86,HOU,1,0,home
8000087,Dummy Player 87,HOU,0,0,home
8000088,Dummy Player 88,HOU,0,0,home
8000089,Dummy Player 89,HOU,0,0,home
8000090,Dummy Player 90,HOU,0,1,home
8000091,Dummy Player 91,HOU,0,0,home
8000092,Dummy Player 92,HOU,0,0,home
8000093,Dummy Player 93,HOU,0,0,home
8000094,Dummy Player 94,HOU,0,1,home
8000095,Dummy Player 95,HOU,0,0,home
8000096,Dummy Player 96,HOU,0,1,home
8000097,Dummy Player 97,HOU,0,0,home
8000060,Dummy Player 60,BOS,1,0,home
8000061,Dummy Player 61,BOS,0,0,home
8000062,Dummy Player 62,BOS,0,0,home
8000063,Dummy Player 63,BOS,0,0,home
8000064,Dummy Player 64,BOS,0,1,home
8000065,Dummy Player 65,BOS,2,0,home
8000066,Dummy Player 66,BOS,0,0,home
8000067,Dummy Player 67,BOS,1,0,home
8000068,Dummy Player 68,BOS,0,0,home
8000069,Dummy Player 69,BOS,0,0,home
8000070,Dummy Player 70,BOS,0,0,home
8000071,Dummy Player 71,BOS,0,0,home
8000072,Dummy Player 72,BOS,1,0,home
8000073,Dummy Player 73,BOS,0,0,home
8000074,Dummy Player 74,BOS,1,0,home
8000075,Dummy Player 75,BOS,0,0,home
8000076,Dummy Player 76,BOS,0,0,home
8000077,Dummy Player 77,BOS,0,0,home
