player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000300,Dummy Player 300,POR,0,0,home
8000301,Dummy Player 301,POR,0,1,home
8000302,Dummy Player 302,POR,1,2,home
8000303,Dummy Player 303,POR,0,0,home
8000304,Dummy Player 304,POR,0,1,home
8000305,Dummy Player 305,POR,0,0,home
8000306,Dummy Player 306,POR,0,0,home
8000307,Dummy Player 307,POR,1,0,home
8000308,Dummy Player 308,POR,0,0,home
8000309,Dummy Player 309,POR,1,0,home
8000310,Dummy Player 310,POR,2,0,home
8000311,Dummy Player 311,POR,1,0,home
8000312,Dummy Player 312,POR,0,0,home
8000313,Dummy Player 313,POR,0,0,home
8000314,Dummy Player 314,POR,0,0,home
8000315,Dummy Player 315,POR,0,0,home
8000316,Dummy Player 316,POR,0,0,home
8000317,Dummy Player 317,POR,0,1,home
8000380,Dummy Player 380,IND,2,0,home
8000381,Dummy Player 381,IND,0,1,home
8000382,Dummy Player 382,IND,1,0,home
8000383,Dummy Player 383,IND,0,0,home
8000384,Dummy Player 384,IND,0,0,home
8000385,Dummy Player 385,IND,0,0,home
8000386,Dummy Player 386,IND,0,0,home
8000387,Dummy Player 387,IND,0,1,home
8000388,Dummy Player 388,IND,1,0,home
8000389,Dummy Player 389,IND,0,0,home
8000390,Dummy Player 390,IND,0,0,home
8000391,Dummy Player 391,IND,1,0,home
8000392,Dummy Player 392,IND,0,0,home
8000393,Dummy Player 393,IND,0,0,home
8000394,Dummy Player 394,IND,0,0,home
8000395,Dummy Player 395,IND,0,1,home
8000396,Dummy Player 396,IND,0,0,home
8000397,Dummy Player 397,IND,2,0,home
