player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000560,Dummy Player 560,ATL,0,0,home
8000561,Dummy Player 561,ATL,0,0,home
8000562,Dummy Player 562,ATL,0,0,home
8000563,Dummy Player 563,ATL,0,0,home
8000564,Dummy Player 564,ATL,1,0,home
8000565,Dummy Player 565,ATL,1,0,home
8000566,Dummy Player 566,ATL,1,0,home
8000567,Dummy Player 567,ATL,2,0,home
8000568,Dummy Player 568,ATL,0,0,home
8000569,Dummy Player 569,ATL,0,0,home
8000570,Dummy Player 570,ATL,1,0,home
8000571,Dummy Player 571,ATL,0,0,home
8000572,Dummy Player 572,ATL,1,0,home
8000573,Dummy Player 573,ATL,1,0,home
8000574,Dummy Player 574,ATL,0,0,home
8000575,Dummy Player 575,ATL,1,0,home
8000576,Dummy Player 576,ATL,1,0,home
8000577,Dummy Player 577,ATL,0,1,home
8000540,Dummy Player 540,LAC,0,0,home
8000541,Dummy Player 541,LAC,0,0,home
8000542,Dummy Player 542,LAC,2,2,home
8000543,Dummy Player 543,LAC,0,0,home
8000544,Dummy Player 544,LAC,0,0,home
8000545,Dummy Player 545,LAC,1,0,home
8000546,Dummy Player 546,LAC,0,0,home
8000547,Dummy Player 547,LAC,0,0,home
8000548,Dummy Player 548,LAC,1,0,home
8000549,Dummy Player 549,LAC,1,0,home
8000550,Dummy Player 550,LAC,0,0,home
8000551,Dummy Player 551,LAC,0,0,home
8000552,Dummy Player 552,LAC,0,0,home
8000553,Dummy Player 553,LAC,1,0,home
8000554,Dummy Player 554,LAC,0,0,home
8000555,Dummy Player 555,LAC,1,1,home
8000556,Dummy Player 556,LAC,0,0,home
8000557,Dummy Player 557,LAC,0,0,home
