player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000360,Dummy Player 360,BKN,0,0,home
8000361,Dummy Player 361,BKN,0,1,home
8000362,Dummy Player 362,BKN,0,1,home
8000363,Dummy Player 363,BKN,1,0,home
8000364,Dummy Player 364,BKN,0,0,home
8000365,Dummy Player 365,BKN,0,0,home
8000366,Dummy Player 366,BKN,0,0,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,0,home
8000369,Dummy Player 369,BKN,1,0,home
8000370,Dummy Player 370,BKN,0,0,home
8000371,Dummy Player 371,BKN,0,0,home
8000372,Dummy Player 372,BKN,1,2,home
8000373,Dummy Player 373,BKN,1,0,home
8000374,Dummy Player 374,BKN,1,0,home
8000375,Dummy Player 375,BKN,0,0,home
8000376,Dummy Player 376,BKN,0,0,home
8000377,Dummy Player 377,BKN,0,0,home
8000420,Dummy Player 420,UTA,0,0,home
8000421,Dummy Player 421,UTA,0,0,home
8000422,Dummy Player 422,UTA,0,1,home
8000423,Dummy Player 423,UTA,0,1,home
8000424,Dummy Player 424,UTA,0,0,home
8000425,Dummy Player 425,UTA,1,0,home
8000426,Dummy Player 426,UTA,0,0,home
8000427,Dummy Player 427,UTA,0,0,home
8000428,Dummy Player 428,UTA,0,0,home
8000429,Dummy Player 429,UTA,0,0,home
8000430,Dummy Player 430,UTA,0,0,home
8000431,Dummy Player 431,UTA,0,0,home
8000432,Dummy Player 432,UTA,0,0,home
8000433,Dummy Player 433,UTA,0,0,home
8000434,Dummy Player 434,UTA,0,0,home
8000435,Dummy Player 435,UTA,1,0,home
8000436,Dummy Player 436,UTA,1,1,home
8000437,Dummy Player 437,UTA,0,0,home
