player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000420,Dummy Player 420,UTA,0,0,home
8000421,Dummy Player 421,UTA,1,0,home
8000422,Dummy Player 422,UTA,1,0,home
8000423,Dummy Player 423,UTA,0,0,home
8000424,Dummy Player 424,UTA,1,0,home
8000425,Dummy Player 425,UTA,0,0,home
8000426,Dummy Player 426,UTA,1,1,home
8000427,Dummy Player 427,UTA,0,0,home
8000428,Dummy Player 428,UTA,1,0,home
8000429,Dummy Player 429,UTA,0,0,home
8000430,Dummy Player 430,UTA,2,0,home
8000431,Dummy Player 431,UTA,1,0,home
8000432,Dummy Player 432,UTA,0,0,home
8000433,Dummy Player 433,UTA,1,0,home
8000434,Dummy Player 434,UTA,0,1,home
8000435,Dummy Player 435,UTA,0,0,home
8000436,Dummy Player 436,UTA,0,0,home
8000437,Dummy Player 437,UTA,0,0,home
8000580,Dummy Player 580,SAS,1,0,home
8000581,Dummy Player 581,SAS,0,1,home
8000582,Dummy Player 582,SAS,1,2,home
8000583,Dummy Player 583,SAS,0,0,home
8000584,Dummy Player 584,SAS,1,0,home
8000585,Dummy Player 585,SAS,0,1,home
8000586,Dummy Player 586,SAS,1,0,home
8000587,Dummy Player 587,SAS,1,0,home
8000588,Dummy Player 588,SAS,0,0,home
8000589,Dummy Player 589,SAS,0,0,home
8000590,Dummy Player 590,SAS,0,0,home
8000591,Dummy Player 591,SAS,1,1,home
8000592,Dummy Player 592,SAS,0,0,home
8000593,Dummy Player 593,SAS,0,0,home
8000594,Dummy Player 594,SAS,0,0,home
8000595,Dummy Player 595,SAS,2,0,home
8000596,Dummy Player 596,SAS,0,0,home
8000597,Dummy Player 597,SAS,0,2,home
