player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000360,Dummy Player 360,BKN,1,0,home
8000361,Dummy Player 361,BKN,0,0,home
8000362,Dummy Player 362,BKN,1,0,home
8000363,Dummy Player 363,BKN,0,0,home
8000364,Dummy Player 364,BKN,0,0,home
8000365,Dummy Player 365,BKN,0,1,home
8000366,Dummy Player 366,BKN,0,0,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,0,home
8000369,Dummy Player 369,BKN,1,0,home
8000370,Dummy Player 370,BKN,0,0,home
8000371,Dummy Player 371,BKN,0,0,home
8000372,Dummy Player 372,BKN,1,0,home
8000373,Dummy Player 373,BKN,0,0,home
8000374,Dummy Player 374,BKN,0,0,home
8000375,Dummy Player 375,BKN,0,2,home
8000376,Dummy Player 376,BKN,0,0,home
8000377,Dummy Player 377,BKN,0,0,home
8000300,Dummy Player 300,POR,0,0,home
8000301,Dummy Player 301,POR,1,0,home
8000302,Dummy Player 302,POR,1,0,home
8000303,Dummy Player 303,POR,0,0,home
8000304,Dummy Player 304,POR,0,2,home
8000305,Dummy Player 305,POR,0,0,home
8000306,Dummy Player 306,POR,0,0,home
8000307,Dummy Player 307,POR,0,0,home
8000308,Dummy Player 308,POR,0,0,home
8000309,Dummy Player 309,POR,0,0,home
8000310,Dummy Player 310,POR,0,1,home
8000311,Dummy Player 311,POR,0,0,home
8000312,Dummy Player 312,POR,0,0,home
8000313,Dummy Player 313,POR,0,0,home
8000314,Dummy Player 314,POR,1,1,home
8000315,Dummy Player 315,POR,0,0,home
8000316,Dummy Player 316,POR,0,0,home
8000317,Dummy Player 317,POR,0,1,home
