player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000300,Dummy Player 300,POR,1,0,home
8000301,Dummy Player 301,POR,0,1,home
8000302,Dummy Player 302,POR,0,0,home
8000303,Dummy Player 303,POR,0,0,home
8000304,Dummy Player 304,POR,0,0,home
8000305,Dummy Player 305,POR,0,0,home
8000306,Dummy Player 306,POR,0,0,home
8000307,Dummy Player 307,POR,0,0,home
8000308,Dummy Player 308,POR,0,0,home
8000309,Dummy Player 309,POR,0,0,home
8000310,Dummy Player 310,POR,0,0,home
8000311,Dummy Player 311,POR,0,2,home
8000312,Dummy Player 312,POR,0,0,home
8000313,Dummy Player 313,POR,0,1,home
8000314,Dummy Player 314,POR,0,0,home
8000315,Dummy Player 315,POR,0,0,home
8000316,Dummy Player 316,POR,0,0,home
8000317,Dummy Player 317,POR,0,0,home
8000480,Dummy Player 480,CHA,0,0,home
8000481,Dummy Player 481,CHA,0,1,home
8000482,Dummy Player 482,CHA,0,0,home
8000483,Dummy Player 483,CHA,0,0,home
8000484,Dummy Player 484,CHA,0,0,home
8000485,Dummy Player 485,CHA,1,0,home
8000486,Dummy Player 486,CHA,0,1,home
8000487,Dummy Player 487,CHA,2,0,home
8000488,Dummy Player 488,CHA,0,0,home
8000489,Dummy Player 489,CHA,1,0,home
8000490,Dummy Player 490,CHA,1,0,home
8000491,Dummy Player 491,CHA,1,0,home
8000492,Dummy Player 492,CHA,0,0,home
8000493,Dummy Player 493,CHA,0,0,home
8000494,Dummy Player 494,CHA,0,0,home
8000495,Dummy Player 495,CHA,0,0,home
8000496,Dummy Player 496,CHA,1,2,home
8000497,Dummy Player 497,CHA,2,0,home
