player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000340,Dummy Player 340,PHX,0,2,home
8000341,Dummy Player 341,PHX,1,0,home
8000342,Dummy Player 342,PHX,1,0,home
8000343,Dummy Player 343,PHX,1,0,home
8000344,Dummy Player 344,PHX,0,0,home
8000345,Dummy Player 345,PHX,1,0,home
8000346,Dummy Player 346,PHX,0,0,home
8000347,Dummy Player 347,PHX,0,1,home
8000348,Dummy Player 348,PHX,0,0,home
8000349,Dummy Player 349,PHX,1,1,home
8000350,Dummy Player 350,PHX,0,0,home
8000351,Dummy Player 351,PHX,0,0,home
8000352,Dummy Player 352,PHX,0,0,home
8000353,Dummy Player 353,PHX,0,0,home
8000354,Dummy Player 354,PHX,0,0,home
8000355,Dummy Player 355,PHX,0,0,home
8000356,Dummy Player 356,PHX,0,0,home
8000357,Dummy Player 357,PHX,0,0,home
8000200,Dummy Player 200,MIL,0,0,home
8000201,Dummy Player 201,MIL,0,0,home
8000202,Dummy Player 202,MIL,1,0,home
8000203,Dummy Player 203,MIL,0,0,home
8000204,Dummy Player 204,MIL,0,0,home
8000205,Dummy Player 205,MIL,0,0,home
8000206,Dummy Player 206,MIL,1,0,home
8000207,Dummy Player 207,MIL,0,0,home
8000208,Dummy Player 208,MIL,0,0,home
8000209,Dummy Player 209,MIL,1,0,home
8000210,Dummy Player 210,MIL,0,0,home
8000211,Dummy Player 211,MIL,0,0,home
8000212,Dummy Player 212,MIL,0,0,home
8000213,Dummy Player 213,MIL,1,0,home
8000214,Dummy Player 214,MIL,0,0,home
8000215,Dummy Player 215,MIL,0,0,home
8000216,Dummy Player 216,MIL,0,0,home
8000217,Dummy Player 217,MIL,0,0,home
