player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000060,Dummy Player 60,BOS,0,0,home
8000061,Dummy Player 61,BOS,0,0,home
8000062,Dummy Player 62,BOS,0,0,home
8000063,Dummy Player 63,BOS,1,0,home
8000064,Dummy Player 64,BOS,0,0,home
8000065,Dummy Player 65,BOS,0,1,home
8000066,Dummy Player 66,BOS,0,1,home
8000067,Dummy Player 67,BOS,1,0,home
8000068,Dummy Player 68,BOS,0,0,home
8000069,Dummy Player 69,BOS,1,0,home
8000070,Dummy Player 70,BOS,0,0,home
8000071,Dummy Player 71,BOS,0,0,home
8000072,Dummy Player 72,BOS,0,0,home
8000073,Dummy Player 73,BOS,1,0,home
8000074,Dummy Player 74,BOS,0,0,home
8000075,Dummy Player 75,BOS,2,0,home
8000076,Dummy Player 76,BOS,0,0,home
8000077,Dummy Player 77,BOS,1,1,home
8000100,Dummy Player 100,NYK,0,0,home
8000101,Dummy Player 101,NYK,0,0,home
8000102,Dummy Player 102,NYK,1,1,home
8000103,Dummy Player 103,NYK,0,0,home
8000104,Dummy Player 104,NYK,0,0,home
8000105,Dummy Player 105,NYK,0,0,home
8000106,Dummy Player 106,NYK,0,0,home
8000107,Dummy Player 107,NYK,0,0,home
8000108,Dummy Player 108,NYK,0,0,home
8000109,Dummy Player 109,NYK,1,0,home
8000110,Dummy Player 110,NYK,0,0,home
8000111,Dummy Player 111,NYK,0,0,home
8000112,Dummy Player 112,NYK,0,0,home
8000113,Dummy Player 113,NYK,0,0,home
8000114,Dummy Player 114,NYK,1,0,home
8000115,Dummy Player 115,NYK,0,0,home
8000116,Dummy Player 116,NYK,0,0,home
8000117,Dummy Player 117,NYK,0,0,home
