player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000000,Dummy Player 0,TOR,0,0,home
8000001,Dummy Player 1,TOR,1,0,home
8000002,Dummy Player 2,TOR,0,0,home
8000003,Dummy Player 3,TOR,0,0,home
8000004,Dummy Player 4,TOR,1,0,home
8000005,Dummy Player 5,TOR,0,0,home
8000006,Dummy Player 6,TOR,0,1,home
8000007,Dummy Player 7,TOR,0,0,home
8000008,Dummy Player 8,TOR,0,0,home
8000009,Dummy Player 9,TOR,0,0,home
8000010,Dummy Player 10,TOR,0,0,home
8000011,Dummy Player 11,TOR,0,0,home
8000012,Dummy Player 12,TOR,1,0,home
8000013,Dummy Player 13,TOR,0,0,home
8000014,Dummy Player 14,TOR,1,0,home
8000015,Dummy Player 15,TOR,1,0,home
8000016,Dummy Player 16,TOR,1,0,home
8000017,Dummy Player 17,TOR,0,1,home
8000280,Dummy Player 280,DEN,0,1,home
8000281,Dummy Player 281,DEN,1,1,home
8000282,Dummy Player 282,DEN,1,0,home
8000283,Dummy Player 283,DEN,0,0,home
8000284,Dummy Player 284,DEN,0,0,home
8000285,Dummy Player 285,DEN,0,0,home
8000286,Dummy Player 286,DEN,0,0,home
8000287,Dummy Player 287,DEN,1,0,home
8000288,Dummy Player 288,DEN,0,0,home
8000289,Dummy Player 289,DEN,0,0,home
8000290,Dummy Player 290,DEN,1,0,home
8000291,Dummy Player 291,DEN,1,0,home
8000292,Dummy Player 292,DEN,0,0,home
8000293,Dummy Player 293,DEN,1,1,home
8000294,Dummy Player 294,DEN,2,0,home
8000295,Dummy Player 295,DEN,0,0,home
8000296,Dummy Player 296,DEN,1,0,home
8000297,Dummy Player 297,DEN,0,0,home
