player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000540,Dummy Player 540,LAC,0,0,home
8000541,Dummy Player 541,LAC,0,0,home
8000542,Dummy Player 542,LAC,1,0,home
8000543,Dummy Player 543,LAC,0,0,home
8000544,Dummy Player 544,LAC,0,0,home
8000545,Dummy Player 545,LAC,0,0,home
8000546,Dummy Player 546,LAC,1,0,home
8000547,Dummy Player 547,LAC,0,2,home
8000548,Dummy Player 548,LAC,1,1,home
8000549,Dummy Player 549,LAC,1,2,home
8000550,Dummy Player 550,LAC,0,0,home
8000551,Dummy Player 551,LAC,0,0,home
8000552,Dummy Player 552,LAC,1,1,home
8000553,Dummy Player 553,LAC,0,0,home
8000554,Dummy Player 554,LAC,1,2,home
8000555,Dummy Player 555,LAC,0,0,home
8000556,Dummy Player 556,LAC,0,0,home
8000557,Dummy Player 557,LAC,0,0,home
8000000,Dummy Player 0,TOR,0,0,home
8000001,Dummy Player 1,TOR,0,0,home
8000002,Dummy Player 2,TOR,0,2,home
8000003,Dummy Player 3,TOR,0,0,home
8000004,Dummy Player 4,TOR,0,2,home
8000005,Dummy Player 5,TOR,1,1,home
8000006,Dummy Player 6,TOR,0,1,home
8000007,Dummy Player 7,TOR,0,0,home
8000008,Dummy Player 8,TOR,0,0,home
8000009,Dummy Player 9,TOR,1,2,home
8000010,Dummy Player 10,TOR,0,0,home
8000011,Dummy Player 11,TOR,1,0,home
8000012,Dummy Player 12,TOR,1,0,home
8000013,Dummy Player 13,TOR,0,0,home
8000014,Dummy Player 14,TOR,0,0,home
8000015,Dummy Player 15,TOR,0,0,home
8000016,Dummy Player 16,TOR,1,0,home
8000017,Dummy Player 17,TOR,1,0,home
