player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000480,Dummy Player 480,CHA,0,0,home
8000481,Dummy Player 481,CHA,0,0,home
8000482,Dummy Player 482,CHA,1,0,home
8000483,Dummy Player 483,CHA,0,0,home
8000484,Dummy Player 484,CHA,1,0,home
8000485,Dummy Player 485,CHA,0,0,home
8000486,Dummy Player 486,CHA,0,0,home
8000487,Dummy Player 487,CHA,0,0,home
8000488,Dummy Player 488,CHA,0,0,home
8000489,Dummy Player 489,CHA,1,0,home
8000490,Dummy Player 490,CHA,0,0,home
8000491,Dummy Player 491,CHA,0,0,home
8000492,Dummy Player 492,CHA,0,0,home
8000493,Dummy Player 493,CHA,0,1,home
8000494,Dummy Player 494,CHA,0,0,home
8000495,Dummy Player 495,CHA,1,0,home
8000496,Dummy Player 496,CHA,1,0,home
8000497,Dummy Player 497,CHA,1,0,home
8000080,Dummy Player 80,HOU,0,0,home
8000081,Dummy Player 81,HOU,0,0,home
8000082,Dummy Player 82,HOU,1,0,home
8000083,Dummy Player 83,HOU,0,0,home
8000084,Dummy Player 84,HOU,1,0,home
8000085,Dummy Player 85,HOU,0,0,home
8000086,Dummy Player 86,HOU,0,0,home
8000087,Dummy Player 87,HOU,0,0,home
8000088,Dummy Player 88,HOU,1,0,home
8000089,Dummy Player 89,HOU,2,0,home
8000090,Dummy Player 90,HOU,1,1,home
8000091,Dummy Player 91,HOU,0,0,home
8000092,Dummy Player 92,HOU,0,0,home
8000093,Dummy Player 93,HOU,0,0,home
8000094,Dummy Player 94,HOU,1,1,home
8000095,Dummy Player 95,HOU,0,0,home
8000096,Dummy Player 96,HOU,0,0,home
8000097,Dummy Player 97,HOU,1,0,home
