player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000240,Dummy Player 240,WAS,0,0,home
8000241,Dummy Player 241,WAS,0,0,home
8000242,Dummy Player 242,WAS,0,0,home
8000243,Dummy Player 243,WAS,1,0,home
8000244,Dummy Player 244,WAS,0,0,home
8000245,Dummy Player 245,WAS,0,0,home
8000246,Dummy Player 246,WAS,0,0,home
8000247,Dummy Player 247,WAS,1,0,home
8000248,Dummy Player 248,WAS,0,0,home
8000249,Dummy Player 249,WAS,0,0,home
8000250,Dummy Player 250,WAS,1,0,home
8000251,Dummy Player 251,WAS,0,0,home
8000252,Dummy Player 252,WAS,0,0,home
8000253,Dummy Player 253,WAS,0,0,home
8000254,Dummy Player 254,WAS,0,1,home
8000255,Dummy Player 255,WAS,0,0,home
8000256,Dummy Player 256,WAS,1,0,home
8000257,Dummy Player 257,WAS,0,0,home
8000360,Dummy Player 360,BKN,0,0,home
8000361,Dummy Player 361,BKN,0,2,home
8000362,Dummy Player 362,BKN,0,0,home
8000363,Dummy Player 363,BKN,1,0,home
8000364,Dummy Player 364,BKN,0,1,home
8000365,Dummy Player 365,BKN,0,0,home
8000366,Dummy Player 366,BKN,0,1,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,0,home
8000369,Dummy Player 369,BKN,0,0,home
8000370,Dummy Player 370,BKN,1,0,home
8000371,Dummy Player 371,BKN,0,0,home
8000372,Dummy Player 372,BKN,0,0,home
8000373,Dummy Player 373,BKN,0,0,home
8000374,Dummy Player 374,BKN,1,1,home
8000375,Dummy Player 375,BKN,0,0,home
8000376,Dummy Player 376,BKN,0,1,home
8000377,Dummy Player 377,BKN,0,0,home
