player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000480,Dummy Player 480,CHA,0,0,home
8000481,Dummy Player 481,CHA,1,0,home
8000482,Dummy Player 482,CHA,1,0,home
8000483,Dummy Player 483,CHA,1,0,home
8000484,Dummy Player 484,CHA,1,0,home
8000485,Dummy Player 485,CHA,0,0,home
8000486,Dummy Player 486,CHA,0,0,home
8000487,Dummy Player 487,CHA,0,2,home
8000488,Dummy Player 488,CHA,1,0,home
8000489,Dummy Player 489,CHA,1,0,home
8000490,Dummy Player 490,CHA,0,0,home
8000491,Dummy Player 491,CHA,0,0,home
8000492,Dummy Player 492,CHA,0,0,home
8000493,Dummy Player 493,CHA,0,1,home
8000494,Dummy Player 494,CHA,1,0,home
8000495,Dummy Player 495,CHA,0,0,home
8000496,Dummy Player 496,CHA,2,0,home
8000497,Dummy Player 497,CHA,1,1,home
8000560,Dummy Player 560,ATL,1,0,home
8000561,Dummy Player 561,ATL,0,0,home
8000562,Dummy Player 562,ATL,1,0,home
8000563,Dummy Player 563,ATL,1,0,home
8000564,Dummy Player 564,ATL,0,0,home
8000565,Dummy Player 565,ATL,0,0,home
8000566,Dummy Player 566,ATL,0,0,home
8000567,Dummy Player 567,ATL,1,0,home
8000568,Dummy Player 568,ATL,0,0,home
8000569,Dummy Player 569,ATL,0,0,home
8000570,Dummy Player 570,ATL,1,0,home
8000571,Dummy Player 571,ATL,1,2,home
8000572,Dummy Player 572,ATL,2,0,home
8000573,Dummy Player 573,ATL,0,1,home
8000574,Dummy Player 574,ATL,0,0,home
8000575,Dummy Player 575,ATL,0,1,home
8000576,Dummy Player 576,ATL,0,2,home
8000577,Dummy Player 577,ATL,0,1,home
