player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000160,Dummy Player 160,PHI,0,0,home
8000161,Dummy Player 161,PHI,0,0,home
8000162,Dummy Player 162,PHI,0,0,home
8000163,Dummy Player 163,PHI,0,0,home
8000164,Dummy Player 164,PHI,1,1,home
8000165,Dummy Player 165,PHI,0,0,home
8000166,Dummy Player 166,PHI,0,1,home
8000167,Dummy Player 167,PHI,0,0,home
8000168,Dummy Player 168,PHI,0,0,home
8000169,Dummy Player 169,PHI,1,0,home
8000170,Dummy Player 170,PHI,0,0,home
8000171,Dummy Player 171,PHI,0,0,home
8000172,Dummy Player 172,PHI,0,0,home
8000173,Dummy Player 173,PHI,0,2,home
8000174,Dummy Player 174,PHI,0,0,home
8000175,Dummy Player 175,PHI,0,0,home
8000176,Dummy Player 176,PHI,1,0,home
8000177,Dummy Player 177,PHI,0,0,home
8000440,Dummy Player 440,NOP,1,0,home
8000441,Dummy Player 441,NOP,0,0,home
8000442,Dummy Player 442,NOP,0,0,home
8000443,Dummy Player 443,NOP,0,0,home
8000444,Dummy Player 444,NOP,0,1,home
8000445,Dummy Player 445,NOP,0,0,home
8000446,Dummy Player 446,NOP,0,0,home
8000447,Dummy Player 447,NOP,0,0,home
8000448,Dummy Player 448,NOP,0,0,home
8000449,Dummy Player 449,NOP,0,0,home
8000450,Dummy Player 450,NOP,1,0,home
8000451,Dummy Player 451,NOP,0,0,home
8000452,Dummy Player 452,NOP,1,0,home
8000453,Dummy Player 453,NOP,1,2,home
8000454,Dummy Player 454,NOP,0,1,home
8000455,Dummy Player 455,NOP,0,0,home
8000456,Dummy Player 456,NOP,0,1,home
8000457,Dummy Player 457,NOP,0,0,home
