player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000040,Dummy Player 40,ORL,0,0,home
8000041,Dummy Player 41,ORL,0,2,home
8000042,Dummy Player 42,ORL,0,1,home
8000043,Dummy Player 43,ORL,0,1,home
8000044,Dummy Player 44,ORL,0,0,home
8000045,Dummy Player 45,ORL,1,1,home
8000046,Dummy Player 46,ORL,0,0,home
8000047,Dummy Player 47,ORL,1,0,home
8000048,Dummy Player 48,ORL,0,0,home
8000049,Dummy Player 49,ORL,0,0,home
8000050,Dummy Player 50,ORL,0,0,home
8000051,Dummy Player 51,ORL,0,2,home
8000052,Dummy Player 52,ORL,0,0,home
8000053,Dummy Player 53,ORL,0,1,home
8000054,Dummy Player 54,ORL,0,0,home
8000055,Dummy Player 55,ORL,0,1,home
8000056,Dummy Player 56,ORL,1,0,home
8000057,Dummy Player 57,ORL,0,0,home
8000540,Dummy Player 540,LAC,0,0,home
8000541,Dummy Player 541,LAC,0,1,home
8000542,Dummy Player 542,LAC,0,0,home
8000543,Dummy Player 543,LAC,0,0,home
8000544,Dummy Player 544,LAC,1,0,home
8000545,Dummy Player 545,LAC,1,0,home
8000546,Dummy Player 546,LAC,0,2,home
8000547,Dummy Player 547,LAC,0,0,home
8000548,Dummy Player 548,LAC,0,1,home
8000549,Dummy Player 549,LAC,1,2,home
8000550,Dummy Player 550,LAC,0,0,home
8000551,Dummy Player 551,LAC,0,0,home
8000552,Dummy Player 552,LAC,0,0,home
8000553,Dummy Player 553,LAC,0,1,home
8000554,Dummy Player 554,LAC,1,0,home
8000555,Dummy Player 555,LAC,0,0,home
8000556,Dummy Player 556,LAC,0,0,home
8000557,Dummy Player 557,LAC,1,0,home
