player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000520,Dummy Player 520,DAL,0,0,home
8000521,Dummy Player 521,DAL,1,0,home
8000522,Dummy Player 522,DAL,0,0,home
8000523,Dummy Player 523,DAL,0,0,home
8000524,Dummy Player 524,DAL,0,0,home
8000525,Dummy Player 525,DAL,0,0,home
8000526,Dummy Player 526,DAL,1,0,home
8000527,Dummy Player 527,DAL,1,0,home
8000528,Dummy Player 528,DAL,0,0,home
8000529,Dummy Player 529,DAL,0,0,home
8000530,Dummy Player 530,DAL,0,0,home
8000531,Dummy Player 531,DAL,0,0,home
8000532,Dummy Player 532,DAL,0,0,home
8000533,Dummy Player 533,DAL,1,0,home
8000534,Dummy Player 534,DAL,0,0,home
8000535,Dummy Player 535,DAL,0,0,home
8000536,Dummy Player 536,DAL,0,0,home
8000537,Dummy Player 537,DAL,1,2,home
8000400,Dummy Player 400,OKC,1,1,home
8000401,Dummy Player 401,OKC,0,0,home
8000402,Dummy Player 402,OKC,0,0,home
8000403,Dummy Player 403,OKC,0,0,home
8000404,Dummy Player 404,OKC,1,0,home
8000405,Dummy Player 405,OKC,0,0,home
8000406,Dummy Player 406,OKC,0,0,home
8000407,Dummy Player 407,OKC,0,1,home
8000408,Dummy Player 408,OKC,0,0,home
8000409,Dummy Player 409,OKC,1,0,home
8000410,Dummy Player 410,OKC,0,0,home
8000411,Dummy Player 411,OKC,1,0,home
8000412,Dummy Player 412,OKC,0,0,home
8000413,Dummy Player 413,OKC,0,0,home
8000414,Dummy Player 414,OKC,1,0,home
8000415,Dummy Player 415,OKC,1,0,home
8000416,Dummy Player 416,OKC,0,0,home
8000417,Dummy Player 417,OKC,0,0,home
