player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000400,Dummy Player 400,OKC,1,0,home
8000401,Dummy Player 401,OKC,0,0,home
8000402,Dummy Player 402,OKC,0,1,home
8000403,Dummy Player 403,OKC,0,1,home
8000404,Dummy Player 404,OKC,0,0,home
8000405,Dummy Player 405,OKC,0,0,home
8000406,Dummy Player 406,OKC,0,0,home
8000407,Dummy Player 407,OKC,0,0,home
8000408,Dummy Player 408,OKC,0,0,home
8000409,Dummy Player 409,OKC,0,0,home
8000410,Dummy Player 410,OKC,2,0,home
8000411,Dummy Player 411,OKC,0,0,home
8000412,Dummy Player 412,OKC,0,0,home
8000413,Dummy Player 413,OKC,0,0,home
8000414,Dummy Player 414,OKC,1,2,home
8000415,Dummy Player 415,OKC,0,0,home
8000416,Dummy Player 416,OKC,0,0,home
8000417,Dummy Player 417,OKC,1,0,home
8000260,Dummy Player 260,CLE,0,2,home
8000261,Dummy Player 261,CLE,0,0,home
8000262,Dummy Player 262,CLE,0,0,home
8000263,Dummy Player 263,CLE,0,1,home
8000264,Dummy Player 264,CLE,0,0,home
8000265,Dummy Player 265,CLE,0,1,home
8000266,Dummy Player 266,CLE,0,0,home
8000267,Dummy Player 267,CLE,1,0,home
8000268,Dummy Player 268,CLE,1,0,home
8000269,Dummy Player 269,CLE,0,1,home
8000270,Dummy Player 270,CLE,0,0,home
8000271,Dummy Player 271,CLE,0,0,home
8000272,Dummy Player 272,CLE,0,0,home
8000273,Dummy Player 273,CLE,1,0,home
8000274,Dummy Player 274,CLE,0,0,home
8000275,Dummy Player 275,CLE,2,0,home
8000276,Dummy Player 276,CLE,1,0,home
8000277,Dummy Player 277,CLE,1,0,home
