player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000220,Dummy Player 220,MEM,0,1,home
8000221,Dummy Player 221,MEM,0,1,home
8000222,Dummy Player 222,MEM,1,0,home
8000223,Dummy Player 223,MEM,1,0,home
8000224,Dummy Player 224,MEM,0,0,home
8000225,Dummy Player 225,MEM,0,0,home
8000226,Dummy Player 226,MEM,0,0,home
8000227,Dummy Player 227,MEM,0,0,home
8000228,Dummy Player 228,MEM,0,0,home
8000229,Dummy Player 229,MEM,0,0,home
8000230,Dummy Player 230,MEM,0,0,home
8000231,Dummy Player 231,MEM,1,0,home
8000232,Dummy Player 232,MEM,0,0,home
8000233,Dummy Player 233,MEM,0,0,home
8000234,Dummy Player 234,MEM,0,0,home
8000235,Dummy Player 235,MEM,0,0,home
8000236,Dummy Player 236,MEM,0,0,home
8000237,Dummy Player 237,MEM,0,0,home
8000240,Dummy Player 240,WAS,0,0,home
8000241,Dummy Player 241,WAS,0,0,home
8000242,Dummy Player 242,WAS,0,0,home
8000243,Dummy Player 243,WAS,1,0,home
8000244,Dummy Player 244,WAS,0,0,home
8000245,Dummy Player 245,WAS,0,0,home
8000246,Dummy Player 246,WAS,2,1,home
8000247,Dummy Player 247,WAS,0,0,home
8000248,Dummy Player 248,WAS,0,0,home
8000249,Dummy Player 249,WAS,0,0,home
8000250,Dummy Player 250,WAS,1,1,home
8000251,Dummy Player 251,WAS,2,0,home
8000252,Dummy Player 252,WAS,0,0,home
8000253,Dummy Player 253,WAS,1,0,home
8000254,Dummy Player 254,WAS,0,0,home
8000255,Dummy Player 255,WAS,0,0,home
8000256,Dummy Player 256,WAS,0,0,home
8000257,Dummy Player 257,WAS,0,0,home
