player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000320,Dummy Player 320,CHI,0,0,home
8000321,Dummy Player 321,CHI,0,1,home
8000322,Dummy Player 322,CHI,0,0,home
8000323,Dummy Player 323,CHI,0,2,home
8000324,Dummy Player 324,CHI,0,0,home
8000325,Dummy Player 325,CHI,0,0,home
8000326,Dummy Player 326,CHI,0,0,home
8000327,Dummy Player 327,CHI,0,0,home
8000328,Dummy Player 328,CHI,0,0,home
8000329,Dummy Player 329,CHI,0,0,home
8000330,Dummy Player 330,CHI,0,0,home
8000331,Dummy Player 331,CHI,1,0,home
8000332,Dummy Player 332,CHI,0,0,home
8000333,Dummy Player 333,CHI,0,0,home
8000334,Dummy Player 334,CHI,0,0,home
8000335,Dummy Player 335,CHI,0,0,home
8000336,Dummy Player 336,CHI,0,1,home
8000337,Dummy Player 337,CHI,0,0,home
8000420,Dummy Player 420,UTA,0,0,home
8000421,Dummy Player 421,UTA,0,0,home
8000422,Dummy Player 422,UTA,1,0,home
8000423,Dummy Player 423,UTA,0,0,home
8000424,Dummy Player 424,UTA,0,0,home
8000425,Dummy Player 425,UTA,1,0,home
8000426,Dummy Player 426,UTA,0,0,home
8000427,Dummy Player 427,UTA,0,0,home
8000428,Dummy Player 428,UTA,0,0,home
8000429,Dummy Player 429,UTA,1,1,home
8000430,Dummy Player 430,UTA,0,0,home
8000431,Dummy Player 431,UTA,1,0,home
8000432,Dummy Player 432,UTA,0,0,home
8000433,Dummy Player 433,UTA,1,0,home
8000434,Dummy Player 434,UTA,0,0,home
8000435,Dummy Player 435,UTA,0,0,home
8000436,Dummy Player 436,UTA,0,0,home
8000437,Dummy Player 437,UTA,0,0,home
