player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000480,Dummy Player 480,CHA,0,1,home
8000481,Dummy Player 481,CHA,0,0,home
8000482,Dummy Player 482,CHA,1,0,home
8000483,Dummy Player 483,CHA,0,0,home
8000484,Dummy Player 484,CHA,1,1,home
8000485,Dummy Player 485,CHA,0,0,home
8000486,Dummy Player 486,CHA,0,0,home
8000487,Dummy Player 487,CHA,0,0,home
8000488,Dummy Player 488,CHA,0,0,home
8000489,Dummy Player 489,CHA,0,0,home
8000490,Dummy Player 490,CHA,1,0,home
8000491,Dummy Player 491,CHA,0,0,home
8000492,Dummy Player 492,CHA,0,0,home
8000493,Dummy Player 493,CHA,2,0,home
8000494,Dummy Player 494,CHA,2,0,home
8000495,Dummy Player 495,CHA,1,0,home
8000496,Dummy Player 496,CHA,2,0,home
8000497,Dummy Player 497,CHA,0,0,home
8000340,Dummy Player 340,PHX,1,1,home
8000341,Dummy Player 341,PHX,0,1,home
8000342,Dummy Player 342,PHX,2,0,home
8000343,Dummy Player 343,PHX,1,0,home
8000344,Dummy Player 344,PHX,0,0,home
8000345,Dummy Player 345,PHX,0,0,home
8000346,Dummy Player 346,PHX,0,1,home
8000347,Dummy Player 347,PHX,1,0,home
8000348,Dummy Player 348,PHX,0,1,home
8000349,Dummy Player 349,PHX,1,1,home
8000350,Dummy Player 350,PHX,0,0,home
8000351,Dummy Player 351,PHX,0,0,home
8000352,Dummy Player 352,PHX,0,0,home
8000353,Dummy Player 353,PHX,1,0,home
8000354,Dummy Player 354,PHX,0,0,home
8000355,Dummy Player 355,PHX,1,0,home
8000356,Dummy Player 356,PHX,0,0,home
8000357,Dummy Player 357,PHX,1,0,home
