player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000580,Dummy Player 580,SAS,0,0,home
8000581,Dummy Player 581,SAS,0,0,home
8000582,Dummy Player 582,SAS,0,0,home
8000583,Dummy Player 583,SAS,1,0,home
8000584,Dummy Player 584,SAS,2,0,home
8000585,Dummy Player 585,SAS,1,1,home
8000586,Dummy Player 586,SAS,0,1,home
8000587,Dummy Player 587,SAS,0,0,home
8000588,Dummy Player 588,SAS,0,0,home
8000589,Dummy Player 589,SAS,1,1,home
8000590,Dummy Player 590,SAS,0,0,home
8000591,Dummy Player 591,SAS,0,0,home
8000592,Dummy Player 592,SAS,0,1,home
8000593,Dummy Player 593,SAS,0,0,home
8000594,Dummy Player 594,SAS,0,0,home
8000595,Dummy Player 595,SAS,0,2,home
8000596,Dummy Player 596,SAS,0,0,home
8000597,Dummy Player 597,SAS,0,1,home
8000220,Dummy Player 220,MEM,0,0,home
8000221,Dummy Player 221,MEM,0,0,home
8000222,Dummy Player 222,MEM,1,0,home
8000223,Dummy Player 223,MEM,0,1,home
8000224,Dummy Player 224,MEM,1,0,home
8000225,Dummy Player 225,MEM,0,0,home
8000226,Dummy Player 226,MEM,0,1,home
8000227,Dummy Player 227,MEM,0,0,home
8000228,Dummy Player 228,MEM,0,0,home
8000229,Dummy Player 229,MEM,0,0,home
8000230,Dummy Player 230,MEM,0,0,home
8000231,Dummy Player 231,MEM,0,0,home
8000232,Dummy Player 232,MEM,0,0,home
8000233,Dummy Player 233,MEM,0,0,home
8000234,Dummy Player 234,MEM,1,0,home
8000235,Dummy Player 235,MEM,1,2,home
8000236,Dummy Player 236,MEM,0,0,home
8000237,Dummy Player 237,MEM,0,0,home
