player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000440,Dummy Player 440,NOP,1,0,home
8000441,Dummy Player 441,NOP,0,0,home
8000442,Dummy Player 442,NOP,0,0,home
8000443,Dummy Player 443,NOP,0,1,home
8000444,Dummy Player 444,NOP,0,0,home
8000445,Dummy Player 445,NOP,1,0,home
8000446,Dummy Player 446,NOP,0,0,home
8000447,Dummy Player 447,NOP,0,0,home
8000448,Dummy Player 448,NOP,0,0,home
8000449,Dummy Player 449,NOP,0,0,home
8000450,Dummy Player 450,NOP,0,0,home
8000451,Dummy Player 451,NOP,1,0,home
8000452,Dummy Player 452,NOP,0,0,home
8000453,Dummy Player 453,NOP,0,0,home
8000454,Dummy Player 454,NOP,0,0,home
8000455,Dummy Player 455,NOP,0,0,home
8000456,Dummy Player 456,NOP,0,1,home
8000457,Dummy Player 457,NOP,0,0,home
8000420,Dummy Player 420,UTA,0,0,home
8000421,Dummy Player 421,UTA,0,0,home
8000422,Dummy Player 422,UTA,0,1,home
8000423,Dummy Player 423,UTA,0,0,home
8000424,Dummy Player 424,UTA,0,1,home
8000425,Dummy Player 425,UTA,0,0,home
8000426,Dummy Player 426,UTA,0,0,home
8000427,Dummy Player 427,UTA,0,0,home
8000428,Dummy Player 428,UTA,0,0,home
8000429,Dummy Player 429,UTA,0,0,home
8000430,Dummy Player 430,UTA,0,0,home
8000431,Dummy Player 431,UTA,0,0,home
8000432,Dummy Player 432,UTA,0,0,home
8000433,Dummy Player 433,UTA,0,0,home
8000434,Dummy Player 434,UTA,0,0,home
8000435,Dummy Player 435,UTA,0,0,home
8000436,Dummy Player 436,UTA,0,0,home
8000437,Dummy Player 437,UTA,0,0,home
