player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000340,Dummy Player 340,PHX,0,0,home
8000341,Dummy Player 341,PHX,2,0,home
8000342,Dummy Player 342,PHX,0,0,home
8000343,Dummy Player 343,PHX,1,1,home
8000344,Dummy Player 344,PHX,0,2,home
8000345,Dummy Player 345,PHX,0,0,home
8000346,Dummy Player 346,PHX,0,0,home
8000347,Dummy Player 347,PHX,1,0,home
8000348,Dummy Player 348,PHX,0,0,home
8000349,Dummy Player 349,PHX,0,0,home
8000350,Dummy Player 350,PHX,0,0,home
8000351,Dummy Player 351,PHX,0,2,home
8000352,Dummy Player 352,PHX,0,0,home
8000353,Dummy Player 353,PHX,0,0,home
8000354,Dummy Player 354,PHX,1,0,home
8000355,Dummy Player 355,PHX,0,0,home
8000356,Dummy Player 356,PHX,1,1,home
8000357,Dummy Player 357,PHX,0,1,home
8000360,Dummy Player 360,BKN,0,0,home
8000361,Dummy Player 361,BKN,1,2,home
8000362,Dummy Player 362,BKN,0,0,home
8000363,Dummy Player 363,BKN,0,1,home
8000364,Dummy Player 364,BKN,0,0,home
8000365,Dummy Player 365,BKN,0,0,home
8000366,Dummy Player 366,BKN,1,0,home
8000367,Dummy Player 367,BKN,0,0,home
8000368,Dummy Player 368,BKN,0,0,home
8000369,Dummy Player 369,BKN,0,0,home
8000370,Dummy Player 370,BKN,0,0,home
8000371,Dummy Player 371,BKN,0,0,home
8000372,Dummy Player 372,BKN,0,0,home
8000373,Dummy Player 373,BKN,1,1,home
8000374,Dummy Player 374,BKN,0,0,home
8000375,Dummy Player 375,BKN,0,0,home
8000376,Dummy Player 376,BKN,1,0,home
8000377,Dummy Player 377,BKN,0,0,home
