player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000200,Dummy Player 200,MIL,1,0,home
8000201,Dummy Player 201,MIL,0,0,home
8000202,Dummy Player 202,MIL,0,1,home
8000203,Dummy Player 203,MIL,0,0,home
8000204,Dummy Player 204,MIL,0,1,home
8000205,Dummy Player 205,MIL,0,0,home
8000206,Dummy Player 206,MIL,0,1,home
8000207,Dummy Player 207,MIL,1,0,home
8000208,Dummy Player 208,MIL,0,0,home
8000209,Dummy Player 209,MIL,1,0,home
8000210,Dummy Player 210,MIL,0,0,home
8000211,Dummy Player 211,MIL,1,1,home
8000212,Dummy Player 212,MIL,2,1,home
8000213,Dummy Player 213,MIL,0,0,home
8000214,Dummy Player 214,MIL,0,0,home
8000215,Dummy Player 215,MIL,0,0,home
8000216,Dummy Player 216,MIL,0,0,home
8000217,Dummy Player 217,MIL,0,0,home
8000520,Dummy Player 520,DAL,0,0,home
8000521,Dummy Player 521,DAL,0,0,home
8000522,Dummy Player 522,DAL,0,0,home
8000523,Dummy Player 523,DAL,0,0,home
8000524,Dummy Player 524,DAL,0,0,home
8000525,Dummy Player 525,DAL,0,0,home
8000526,Dummy Player 526,DAL,0,2,home
8000527,Dummy Player 527,DAL,1,0,home
8000528,Dummy Player 528,DAL,0,0,home
8000529,Dummy Player 529,DAL,1,1,home
8000530,Dummy Player 530,DAL,1,0,home
8000531,Dummy Player 531,DAL,1,1,home
8000532,Dummy Player 532,DAL,1,0,home
8000533,Dummy Player 533,DAL,0,0,home
8000534,Dummy Player 534,DAL,1,0,home
8000535,Dummy Player 535,DAL,1,0,home
8000536,Dummy Player 536,DAL,0,0,home
8000537,Dummy Player 537,DAL,0,0,home
