player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000040,Dummy Player 40,ORL,0,0,home
8000041,Dummy Player 41,ORL,0,0,home
8000042,Dummy Player 42,ORL,0,0,home
8000043,Dummy Player 43,ORL,0,2,home
8000044,Dummy Player 44,ORL,0,0,home
8000045,Dummy Player 45,ORL,1,0,home
8000046,Dummy Player 46,ORL,0,1,home
8000047,Dummy Player 47,ORL,0,0,home
8000048,Dummy Player 48,ORL,0,1,home
8000049,Dummy Player 49,ORL,0,0,home
8000050,Dummy Player 50,ORL,1,0,home
8000051,Dummy Player 51,ORL,0,1,home
8000052,Dummy Player 52,ORL,0,0,home
8000053,Dummy Player 53,ORL,1,0,home
8000054,Dummy Player 54,ORL,0,0,home
8000055,Dummy Player 55,ORL,0,0,home
8000056,Dummy Player 56,ORL,0,0,home
8000057,Dummy Player 57,ORL,0,0,home
8000060,Dummy Player 60,BOS,1,0,home
8000061,Dummy Player 61,BOS,0,0,home
8000062,Dummy Player 62,BOS,0,0,home
8000063,Dummy Player 63,BOS,0,0,home
8000064,Dummy Player 64,BOS,0,0,home
8000065,Dummy Player 65,BOS,0,0,home
8000066,Dummy Player 66,BOS,0,0,home
8000067,Dummy Player 67,BOS,0,0,home
8000068,Dummy Player 68,BOS,0,0,home
8000069,Dummy Player 69,BOS,0,0,home
8000070,Dummy Player 70,BOS,0,0,home
8000071,Dummy Player 71,BOS,0,0,home
8000072,Dummy Player 72,BOS,0,0,home
8000073,Dummy Player 73,BOS,2,0,home
8000074,Dummy Player 74,BOS,2,0,home
8000075,Dummy Player 75,BOS,0,0,home
8000076,Dummy Player 76,BOS,1,0,home
8000077,Dummy Player 77,BOS,0,0,home
