player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000020,Dummy Player 20,SAC,1,0,home
8000021,Dummy Player 21,SAC,0,0,home
8000022,Dummy Player 22,SAC,0,0,home
8000023,Dummy Player 23,SAC,0,0,home
8000024,Dummy Player 24,SAC,0,1,home
8000025,Dummy Player 25,SAC,0,0,home
8000026,Dummy Player 26,SAC,0,0,home
8000027,Dummy Player 27,SAC,0,0,home
8000028,Dummy Player 28,SAC,0,0,home
8000029,Dummy Player 29,SAC,0,0,home
8000030,Dummy Player 30,SAC,0,0,home
8000031,Dummy Player 31,SAC,0,0,home
8000032,Dummy Player 32,SAC,1,0,home
8000033,Dummy Player 33,SAC,0,0,home
8000034,Dummy Player 34,SAC,0,0,home
8000035,Dummy Player 35,SAC,0,0,home
8000036,Dummy Player 36,SAC,0,0,home
8000037,Dummy Player 37,SAC,0,0,home
8000160,Dummy Player 160,PHI,1,0,home
8000161,Dummy Player 161,PHI,0,0,home
8000162,Dummy Player 162,PHI,0,0,home
8000163,Dummy Player 163,PHI,1,0,home
8000164,Dummy Player 164,PHI,0,0,home
8000165,Dummy Player 165,PHI,0,0,home
8000166,Dummy Player 166,PHI,0,0,home
8000167,Dummy Player 167,PHI,0,0,home
8000168,Dummy Player 168,PHI,0,0,home
8000169,Dummy Player 169,PHI,1,0,home
8000170,Dummy Player 170,PHI,1,0,home
8000171,Dummy Player 171,PHI,0,0,home
8000172,Dummy Player 172,PHI,1,0,home
8000173,Dummy Player 173,PHI,0,0,home
8000174,Dummy Player 174,PHI,0,0,home
8000175,Dummy Player 175,PHI,0,0,home
8000176,Dummy Player 176,PHI,0,0,home
8000177,Dummy Player 177,PHI,0,0,home
