player_person_id,player_person_fullName,player_person_currentTeam_name,player_stats_skaterStats_assists,player_stats_skaterStats_goals,side
8000260,Dummy Player 260,CLE,1,0,home
8000261,Dummy Player 261,CLE,0,0,home
8000262,Dummy Player 262,CLE,0,0,home
8000263,Dummy Player 263,CLE,0,0,home
8000264,Dummy Player 264,CLE,0,0,home
8000265,Dummy Player 265,CLE,0,0,home
8000266,Dummy Player 266,CLE,0,1,home
8000267,Dummy Player 267,CLE,0,0,home
8000268,Dummy Player 268,CLE,0,0,home
8000269,Dummy Player 269,CLE,0,0,home
8000270,Dummy Player 270,CLE,1,0,home
8000271,Dummy Player 271,CLE,0,0,home
8000272,Dummy Player 272,CLE,0,0,home
8000273,Dummy Player 273,CLE,0,0,home
8000274,Dummy Player 274,CLE,1,0,home
8000275,Dummy Player 275,CLE,0,0,home
8000276,Dummy Player 276,CLE,1,0,home
8000277,Dummy Player 277,CLE,0,0,home
8000160,Dummy Player 160,PHI,0,0,home
8000161,Dummy Player 161,PHI,1,0,home
8000162,Dummy Player 162,PHI,0,0,home
8000163,Dummy Player 163,PHI,0,0,home
8000164,Dummy Player 164,PHI,1,0,home
8000165,Dummy Player 165,PHI,0,0,home
8000166,Dummy Player 166,PHI,0,0,home
8000167,Dummy Player 167,PHI,0,0,home
8000168,Dummy Player 168,PHI,0,0,home
8000169,Dummy Player 169,PHI,0,0,home
8000170,Dummy Player 170,PHI,0,0,home
8000171,Dummy Player 171,PHI,1,0,home
8000172,Dummy Player 172,PHI,1,0,home
8000173,Dummy Player 173,PHI,0,0,home
8000174,Dummy Player 174,PHI,0,0,home
8000175,Dummy Player 175,PHI,0,0,home
8000176,Dummy Player 176,PHI,1,0,home
8000177,Dummy Player 177,PHI,0,0,home
